Time	Channel B
(us)	(V)

42.55999974	-3.94421200
42.59999974	-3.94421200
42.63999974	-3.94421200
42.67999974	-4.11999900
42.71999974	-4.11999900
42.75999974	-4.11999900
42.79999974	-4.11999900
42.83999974	-4.11999900
42.87999974	-4.11999900
42.91999974	-4.11999900
42.95999974	-4.11999900
42.99999974	-4.29517500
43.03999974	-4.29517500
43.07999974	-4.29517500
43.11999974	-4.29517500
43.15999974	-4.29517500
43.19999974	-4.29517500
43.23999974	-4.29517500
43.27999974	-4.29517500
43.31999974	-4.29517500
43.35999974	-4.29517500
43.39999974	-4.47096200
43.43999974	-4.47096200
43.47999974	-4.47096200
43.51999974	-4.47096200
43.55999974	-4.47096200
43.59999974	-4.47096200
43.63999973	-4.47096200
43.67999973	-4.47096200
43.71999973	-4.64674800
43.75999973	-4.64674800
43.79999973	-4.64674800
43.83999973	-4.64674800
43.87999973	-4.64674800
43.91999973	-4.64674800
43.95999973	-4.64674800
43.99999973	-4.82192500
44.03999973	-4.82192500
44.07999973	-4.82192500
44.11999973	-4.82192500
44.15999973	-4.82192500
44.19999973	-4.82192500
44.23999973	-4.64674800
44.27999973	-4.82192500
44.31999973	-4.82192500
44.35999973	-4.82192500
44.39999973	-4.82192500
44.43999973	-4.82192500
44.47999973	-4.99771100
44.51999973	-4.99771100
44.55999973	-4.99771100
