time	V(n002)	V(n004)
1.644673731433468e+000	7.456965e-002	4.951329e+000
1.644673788945245e+000	8.921140e-002	4.937831e+000
1.644673834146928e+000	1.091869e-001	4.918385e+000
1.644673869118193e+000	1.357683e-001	4.891509e+000
1.644673899073315e+000	1.749589e-001	4.851128e+000
1.644673927581245e+000	2.406156e-001	4.783340e+000
1.644673960252922e+000	3.667147e-001	4.653928e+000
1.644673992517124e+000	5.596304e-001	4.457385e+000
1.644674041393036e+000	9.484581e-001	4.063058e+000
1.644674093797036e+000	1.425733e+000	3.579882e+000
1.644674148703356e+000	1.952104e+000	3.047285e+000
1.644674231224746e+000	2.750344e+000	2.240234e+000
1.644674396267528e+000	4.341591e+000	6.322395e-001
1.644674411068590e+000	4.478908e+000	4.924296e-001
1.644674440670714e+000	4.740050e+000	2.237305e-001
1.644674443228680e+000	4.761129e+000	2.018165e-001
1.644674448344611e+000	4.798915e+000	1.622756e-001
1.644674458576474e+000	4.865384e+000	9.376539e-002
1.644674465780435e+000	4.901924e+000	5.853836e-002
1.644674474348768e+000	4.932613e+000	3.290560e-002
1.644674478563140e+000	4.943102e+000	2.553746e-002
1.644674483090879e+000	4.950802e+000	2.101545e-002
1.644674488477987e+000	4.957544e+000	1.743885e-002
1.644674493679555e+000	4.962253e+000	1.513085e-002
1.644674500527817e+000	4.966659e+000	1.310815e-002
1.644674507829822e+000	4.969989e+000	1.164938e-002
1.644674517131823e+000	4.972929e+000	1.040903e-002
1.644674527927556e+000	4.975277e+000	9.444517e-003
1.644674541892965e+000	4.977326e+000	8.621200e-003
1.644674559023730e+000	4.978991e+000	7.962536e-003
1.644674582587574e+000	4.980476e+000	7.381938e-003
1.644674610097856e+000	4.981584e+000	6.952546e-003
1.644674649024720e+000	4.982563e+000	6.575807e-003
1.644674695964498e+000	4.983293e+000	6.296435e-003
1.644674765402800e+000	4.983938e+000	6.050200e-003
1.644674850391301e+000	4.984402e+000	5.873810e-003
1.644674982953593e+000	4.984806e+000	5.720482e-003
1.644675147714864e+000	4.985076e+000	5.617838e-003
1.644675423657382e+000	4.985295e+000	5.534797e-003
1.644675833037686e+000	4.985434e+000	5.482240e-003
1.644677979965561e+000	4.985541e+000	5.441893e-003
1.648423292481164e+000	4.986059e+000	5.439120e-003
1.652168604996766e+000	4.986541e+000	5.438951e-003
1.655913917512369e+000	4.986987e+000	5.441384e-003
1.659659230027972e+000	4.987396e+000	5.446421e-003
1.663404542543575e+000	4.987769e+000	5.454060e-003
1.667149855059178e+000	4.988105e+000	5.464302e-003
1.670895167574780e+000	4.988405e+000	5.477148e-003
1.672848292574780e+000	4.988462e+000	5.529401e-003
1.674801417574780e+000	4.988274e+000	5.700579e-003
1.676754542574780e+000	4.987684e+000	6.070809e-003
1.676998683199780e+000	4.987478e+000	6.183847e-003
1.677486964449780e+000	4.985664e+000	7.136369e-003
1.678463526949780e+000	4.977967e+000	1.117586e-002
1.678494044527905e+000	4.976573e+000	1.194459e-002
1.678555079684155e+000	4.970927e+000	1.509086e-002
1.678556987032788e+000	4.970580e+000	1.529006e-002
1.678561755404370e+000	4.969166e+000	1.611344e-002
1.678563662753003e+000	4.968211e+000	1.667837e-002
1.678566386541294e+000	4.966418e+000	1.774935e-002
1.678567264770939e+000	4.965265e+000	1.845451e-002
1.678568435743800e+000	4.962951e+000	1.988824e-002
1.678568636000951e+000	4.962338e+000	2.027443e-002
1.678569036515255e+000	4.960644e+000	2.135606e-002
1.678569136643831e+000	4.960086e+000	2.171684e-002
1.678569336900982e+000	4.958441e+000	2.280518e-002
1.678569662539931e+000	4.954813e+000	2.524473e-002
1.678569711409084e+000	4.954024e+000	2.578879e-002
1.678569809147390e+000	4.951653e+000	2.747597e-002
1.678569967794239e+000	4.945828e+000	3.179212e-002
1.678570080076663e+000	4.939149e+000	3.698880e-002
1.678570140021231e+000	4.933157e+000	4.192758e-002
1.678570196513138e+000	4.924135e+000	4.977809e-002
1.678570241030302e+000	4.912888e+000	6.011196e-002
1.678570280298340e+000	4.896893e+000	7.555726e-002
1.678570315402807e+000	4.873542e+000	9.898044e-002
1.678570346409381e+000	4.838930e+000	1.345115e-001
1.678570375440157e+000	4.782746e+000	1.925602e-001
1.678570405822597e+000	4.682586e+000	2.955902e-001
1.678570437517150e+000	4.516041e+000	4.656557e-001
1.678570477921154e+000	4.221228e+000	7.650632e-001
1.678570521635759e+000	3.838778e+000	1.152414e+000
1.678570574791911e+000	3.336375e+000	1.660866e+000
1.678570637731024e+000	2.728373e+000	2.275750e+000
1.678570759392246e+000	1.547544e+000	3.468567e+000
1.678570788864322e+000	1.262966e+000	3.755996e+000
1.678570847808476e+000	6.994216e-001	4.325909e+000
1.678570862544514e+000	5.625622e-001	4.465200e+000
1.678570892016591e+000	2.988319e-001	4.735826e+000
1.678570895951501e+000	2.657449e-001	4.770127e+000
1.678570903821320e+000	2.056009e-001	4.833034e+000
1.678570912863329e+000	1.442306e-001	4.896695e+000
1.678570919543688e+000	1.078530e-001	4.932571e+000
1.678570927477273e+000	7.621486e-002	4.960323e+000
1.678570933321322e+000	5.977791e-002	4.972548e+000
1.678570937623293e+000	5.144824e-002	4.977716e+000
1.678570942436589e+000	4.473775e-002	4.981391e+000
1.678570947526660e+000	3.956948e-002	4.983994e+000
1.678570954422076e+000	3.455182e-002	4.986346e+000
1.678570960904549e+000	3.120604e-002	4.987835e+000
1.678570969962213e+000	2.796390e-002	4.989218e+000
1.678570979724255e+000	2.553811e-002	4.990223e+000
1.678570993154999e+000	2.328208e-002	4.991136e+000
1.678571008213954e+000	2.159151e-002	4.991808e+000
1.678571030608903e+000	1.995726e-002	4.992449e+000
1.678571055420493e+000	1.878905e-002	4.992903e+000
1.678571091602367e+000	1.772353e-002	4.993314e+000
1.678571133662665e+000	1.695164e-002	4.993610e+000
1.678571197425331e+000	1.624743e-002	4.993879e+000
1.678571272874033e+000	1.575274e-002	4.994068e+000
1.678571393291086e+000	1.530684e-002	4.994237e+000
1.678571537638060e+000	1.501285e-002	4.994349e+000
1.678571785559505e+000	1.476391e-002	4.994443e+000
1.678572159242528e+000	1.460139e-002	4.994504e+000
1.678572906608575e+000	1.450142e-002	4.994542e+000
1.682353486241661e+000	1.395762e-002	4.994553e+000
1.686134065874746e+000	1.345607e-002	4.994559e+000
1.689914645507832e+000	1.299675e-002	4.994560e+000
1.693695225140918e+000	1.257969e-002	4.994557e+000
1.697475804774004e+000	1.220486e-002	4.994549e+000
1.701256384407089e+000	1.187228e-002	4.994536e+000
1.705036964040175e+000	1.158195e-002	4.994519e+000
1.706990089040175e+000	1.154107e-002	4.994459e+000
1.708943214040175e+000	1.179814e-002	4.994254e+000
1.710896339040175e+000	1.248978e-002	4.993833e+000
1.710987891774550e+000	1.258464e-002	4.993782e+000
1.711109962087050e+000	1.275248e-002	4.993692e+000
1.711354102712050e+000	1.325569e-002	4.993429e+000
1.711842383962050e+000	1.477291e-002	4.992640e+000
1.711964454274550e+000	1.552036e-002	4.992253e+000
1.712208594899550e+000	1.800474e-002	4.990962e+000
1.712269630055800e+000	1.923082e-002	4.990314e+000
1.712391700368300e+000	2.312004e-002	4.988237e+000
1.712400685392590e+000	2.358132e-002	4.987987e+000
1.712418655441171e+000	2.515782e-002	4.987112e+000
1.712449932321560e+000	2.904340e-002	4.984925e+000
1.712453487262010e+000	2.998223e-002	4.984379e+000
1.712460597142911e+000	3.309066e-002	4.982546e+000
1.712461114016296e+000	3.347020e-002	4.982318e+000
1.712462406199759e+000	3.491063e-002	4.981441e+000
1.712462923073144e+000	3.603521e-002	4.980740e+000
1.712463956819914e+000	3.930578e-002	4.978675e+000
1.712464076984525e+000	3.991932e-002	4.978279e+000
1.712464317313746e+000	4.181274e-002	4.977030e+000
1.712464569180082e+000	4.448157e-002	4.975241e+000
1.712464631067876e+000	4.543395e-002	4.974586e+000
1.712464754843463e+000	4.816072e-002	4.972661e+000
1.712464891335242e+000	5.249765e-002	4.969500e+000
1.712464989161883e+000	5.722925e-002	4.965907e+000
1.712465050089300e+000	6.194256e-002	4.962136e+000
1.712465121530111e+000	7.062137e-002	4.954822e+000
1.712465174361464e+000	8.085252e-002	4.945704e+000
1.712465217228604e+000	9.435317e-002	4.933002e+000
1.712465253664854e+000	1.130565e-001	4.914572e+000
1.712465286539589e+000	1.408794e-001	4.886281e+000
1.712465316298434e+000	1.835999e-001	4.842194e+000
1.712465345024061e+000	2.554471e-001	4.768049e+000
1.712465376982877e+000	3.881217e-001	4.632045e+000
1.712465410631985e+000	6.007564e-001	4.415620e+000
1.712465465060231e+000	1.047200e+000	3.963080e+000
1.712465517245069e+000	1.528509e+000	3.475869e+000
1.712465576898190e+000	2.102862e+000	2.894814e+000
1.712465667637841e+000	2.976726e+000	2.010627e+000
1.712465849117144e+000	4.705444e+000	2.597046e-001
1.712465851051089e+000	4.722538e+000	2.421424e-001
1.712465854918978e+000	4.753418e+000	2.098602e-001
1.712465862654756e+000	4.810769e+000	1.498768e-001
1.712465871159317e+000	4.865988e+000	9.296244e-002
1.712465877718942e+000	4.899293e+000	6.081202e-002
1.712465886239396e+000	4.930648e+000	3.433543e-002
1.712465890519837e+000	4.941784e+000	2.636083e-002
1.712465894839772e+000	4.949511e+000	2.173769e-002
1.712465900202836e+000	4.956560e+000	1.794280e-002
1.712465905559744e+000	4.961683e+000	1.540206e-002
1.712465911755909e+000	4.965887e+000	1.345383e-002
1.712465919561032e+000	4.969645e+000	1.179798e-002
1.712465927712394e+000	4.972376e+000	1.063846e-002
1.712465939479579e+000	4.975081e+000	9.524594e-003
1.712465951415727e+000	4.976942e+000	8.774131e-003
1.712465970437768e+000	4.978892e+000	8.001273e-003
1.712465990038164e+000	4.980214e+000	7.483662e-003
1.712466019874539e+000	4.981486e+000	6.990539e-003
1.712466053784880e+000	4.982404e+000	6.636882e-003
1.712466103606443e+000	4.983229e+000	6.320846e-003
1.712466163738383e+000	4.983833e+000	6.090117e-003
1.712466254157216e+000	4.984363e+000	5.888649e-003
1.712466367017622e+000	4.984739e+000	5.745685e-003
1.712466544633452e+000	4.985056e+000	5.625479e-003
1.712466771545679e+000	4.985262e+000	5.547499e-003
1.712467775226423e+000	4.985501e+000	5.456950e-003
1.716178534026535e+000	4.986033e+000	5.447645e-003
1.719889292826647e+000	4.986525e+000	5.442239e-003
1.723600051626760e+000	4.986977e+000	5.440732e-003
1.727310810426872e+000	4.987390e+000	5.443123e-003
1.731021569226984e+000	4.987763e+000	5.449413e-003
1.734732328027097e+000	4.988097e+000	5.459601e-003
1.738443086827209e+000	4.988391e+000	5.473688e-003
1.740396211827209e+000	4.988465e+000	5.518213e-003
1.742349336827209e+000	4.988333e+000	5.661526e-003
1.744302461827209e+000	4.985724e+000	7.079818e-003
1.746255586827209e+000	4.978604e+000	1.082966e-002
1.746255765641143e+000	4.978586e+000	1.084078e-002
1.746264450889382e+000	4.978192e+000	1.105196e-002
1.746273136137621e+000	4.977762e+000	1.128436e-002
1.746281821385859e+000	4.977294e+000	1.153799e-002
1.746290506634098e+000	4.976789e+000	1.181284e-002
1.746299191882337e+000	4.976247e+000	1.210891e-002
1.746307877130576e+000	4.975667e+000	1.242620e-002
1.746316562378814e+000	4.975051e+000	1.276471e-002
1.746324191773345e+000	4.974357e+000	1.315004e-002
1.746339450562408e+000	4.972528e+000	1.417632e-002
1.746343265259674e+000	4.971899e+000	1.453414e-002
1.746350894654205e+000	4.970231e+000	1.549265e-002
1.746352802002838e+000	4.969639e+000	1.583748e-002
1.746356616700103e+000	4.968021e+000	1.678964e-002
1.746357570374420e+000	4.967412e+000	1.715310e-002
1.746359477723052e+000	4.965675e+000	1.820137e-002
1.746359954560211e+000	4.964991e+000	1.862119e-002
1.746360908234527e+000	4.962995e+000	1.985981e-002
1.746361146653106e+000	4.962220e+000	2.035029e-002
1.746361623490264e+000	4.960014e+000	2.176451e-002
1.746361742699554e+000	4.959220e+000	2.228347e-002
1.746361981118133e+000	4.957101e+000	2.368767e-002
1.746362040722778e+000	4.956414e+000	2.415041e-002
1.746362159932067e+000	4.954421e+000	2.552970e-002
1.746362368545413e+000	4.949090e+000	2.935575e-002
1.746362505953401e+000	4.943781e+000	3.329577e-002
1.746362527634799e+000	4.942522e+000	3.426713e-002
1.746362570997595e+000	4.938890e+000	3.718356e-002
1.746362646783224e+000	4.929448e+000	4.516659e-002
1.746362712395684e+000	4.915793e+000	5.746868e-002
1.746362759677391e+000	4.898576e+000	7.393542e-002
1.746362796385006e+000	4.875628e+000	9.686461e-002
1.746362827318412e+000	4.842819e+000	1.304958e-001
1.746362856020168e+000	4.790293e+000	1.847654e-001
1.746362885851566e+000	4.697159e+000	2.806385e-001
1.746362917447474e+000	4.538732e+000	4.425479e-001
1.746362955979407e+000	4.266128e+000	7.195437e-001
1.746362999393810e+000	3.891789e+000	1.098752e+000
1.746363052476890e+000	3.392805e+000	1.603763e+000
1.746363112317668e+000	2.815464e+000	2.187716e+000
1.746363223975072e+000	1.731623e+000	3.282837e+000
1.746363251764396e+000	1.462461e+000	3.554588e+000
1.746363307343043e+000	9.268932e-001	4.095346e+000
1.746363321237705e+000	7.946719e-001	4.229199e+000
1.746363349027029e+000	5.370217e-001	4.491531e+000
1.746363375943378e+000	2.958867e-001	4.738882e+000
1.746363380050126e+000	2.615628e-001	4.774493e+000
1.746363388263620e+000	1.992577e-001	4.839664e+000
1.746363396912838e+000	1.412620e-001	4.899728e+000
1.746363403512046e+000	1.063827e-001	4.933825e+000
1.746363412670072e+000	7.139158e-002	4.963953e+000
1.746363417785940e+000	5.779237e-002	4.973855e+000
1.746363422218821e+000	4.990188e-002	4.978590e+000
1.746363427637203e+000	4.292656e-002	4.982321e+000
1.746363432726831e+000	3.817509e-002	4.984666e+000
1.746363439482169e+000	3.369679e-002	4.986732e+000
1.746363446768154e+000	3.026405e-002	4.988242e+000
1.746363455678920e+000	2.735255e-002	4.989474e+000
1.746363466617058e+000	2.488867e-002	4.990488e+000
1.746363479823454e+000	2.287760e-002	4.991298e+000
1.746363497216475e+000	2.112263e-002	4.991993e+000
1.746363519225936e+000	1.967252e-002	4.992560e+000
1.746363546737052e+000	1.851567e-002	4.993009e+000
1.746363584150944e+000	1.752658e-002	4.993390e+000
1.746363630193178e+000	1.677512e-002	4.993678e+000
1.746363697023789e+000	1.611982e-002	4.993927e+000
1.746363779796804e+000	1.564249e-002	4.994109e+000
1.746363907289107e+000	1.522958e-002	4.994267e+000
1.746364066868033e+000	1.494941e-002	4.994372e+000
1.746364331031473e+000	1.472201e-002	4.994459e+000
1.746364712049013e+000	1.457854e-002	4.994513e+000
1.746366503648379e+000	1.446184e-002	4.994557e+000
1.750027040428777e+000	1.395545e-002	4.994559e+000
1.753687577209175e+000	1.348299e-002	4.994559e+000
1.757348113989572e+000	1.304447e-002	4.994558e+000
1.761008650769970e+000	1.263987e-002	4.994554e+000
1.764669187550367e+000	1.226922e-002	4.994548e+000
1.768329724330765e+000	1.193249e-002	4.994540e+000
1.771990261111163e+000	1.162970e-002	4.994531e+000
1.773943386111163e+000	1.154072e-002	4.994493e+000
1.775896511111163e+000	1.161268e-002	4.994379e+000
1.777849636111163e+000	1.274651e-002	4.993731e+000
1.779802761111163e+000	1.675542e-002	4.991613e+000
1.780046901736163e+000	1.886179e-002	4.990511e+000
1.780107936892413e+000	2.063361e-002	4.989560e+000
1.780230007204913e+000	2.673839e-002	4.986238e+000
1.780233186403116e+000	2.705909e-002	4.986058e+000
1.780239544799522e+000	2.822364e-002	4.985392e+000
1.780250657376157e+000	3.102009e-002	4.983776e+000
1.780252274905590e+000	3.176641e-002	4.983334e+000
1.780255509964456e+000	3.409721e-002	4.981937e+000
1.780255947589665e+000	3.460658e-002	4.981627e+000
1.780256822840085e+000	3.606759e-002	4.980727e+000
1.780257041652690e+000	3.657028e-002	4.980413e+000
1.780257588684202e+000	3.828013e-002	4.979334e+000
1.780257807496807e+000	3.946101e-002	4.978570e+000
1.780258245122017e+000	4.262097e-002	4.976497e+000
1.780258309496617e+000	4.329082e-002	4.976048e+000
1.780258438245818e+000	4.533179e-002	4.974641e+000
1.780258648697478e+000	5.037463e-002	4.971043e+000
1.780258781655657e+000	5.513488e-002	4.967536e+000
1.780258803862663e+000	5.630953e-002	4.966639e+000
1.780258848276676e+000	5.974431e-002	4.963903e+000
1.780258937104701e+000	7.027428e-002	4.955042e+000
1.780259007945086e+000	8.482397e-002	4.941936e+000
1.780259056113267e+000	1.026207e-001	4.924887e+000
1.780259092186270e+000	1.257171e-001	4.901773e+000
1.780259122634891e+000	1.588039e-001	4.867832e+000
1.780259151183205e+000	2.122409e-001	4.812618e+000
1.780259181151416e+000	3.076202e-001	4.714456e+000
1.780259212736396e+000	4.685214e-001	4.550064e+000
1.780259251872439e+000	7.482834e-001	4.265844e+000
1.780259295332334e+000	1.124842e+000	3.884412e+000
1.780259348392398e+000	1.624530e+000	3.378695e+000
1.780259409170432e+000	2.211168e+000	2.785362e+000
1.780259523844318e+000	3.324293e+000	1.660747e+000
1.780259552173415e+000	3.598475e+000	1.383909e+000
1.780259608831609e+000	4.143395e+000	8.335075e-001
1.780259622996158e+000	4.277480e+000	6.976085e-001
1.780259651325255e+000	4.537778e+000	4.320484e-001
1.780259672357985e+000	4.723351e+000	2.411237e-001
1.780259676488896e+000	4.757086e+000	2.060190e-001
1.780259684750718e+000	4.818042e+000	1.422356e-001
1.780259692208108e+000	4.865907e+000	9.301763e-002
1.780259699190101e+000	4.900764e+000	5.954899e-002
1.780259707777012e+000	4.931934e+000	3.337997e-002
1.780259711854720e+000	4.942318e+000	2.601657e-002
1.780259716228582e+000	4.949971e+000	2.147796e-002
1.780259721607932e+000	4.956914e+000	1.776066e-002
1.780259726946661e+000	4.961921e+000	1.528875e-002
1.780259733285986e+000	4.966140e+000	1.334020e-002
1.780259741017253e+000	4.969790e+000	1.173552e-002
1.780259749437521e+000	4.972555e+000	1.056420e-002
1.780259761015545e+000	4.975165e+000	9.490598e-003
1.780259773424761e+000	4.977060e+000	8.727026e-003
1.780259792061413e+000	4.978936e+000	7.984043e-003
1.780259812569491e+000	4.980292e+000	7.453413e-003
1.780259841505339e+000	4.981504e+000	6.983317e-003
1.780259877330498e+000	4.982455e+000	6.617108e-003
1.780259925271450e+000	4.983237e+000	6.317802e-003
1.780259989307334e+000	4.983867e+000	6.077172e-003
1.780260075546374e+000	4.984365e+000	5.887961e-003
1.780260197103786e+000	4.984760e+000	5.737470e-003
1.780260364279453e+000	4.985054e+000	5.626023e-003
1.780260612943410e+000	4.985274e+000	5.542907e-003
1.780261524886244e+000	4.985497e+000	5.458323e-003
1.784060594816200e+000	4.986045e+000	5.446987e-003
1.787859664746156e+000	4.986549e+000	5.440622e-003
1.791658734676112e+000	4.987011e+000	5.439228e-003
1.795457804606068e+000	4.987429e+000	5.442805e-003
1.799256874536024e+000	4.987804e+000	5.451352e-003
1.803055944465980e+000	4.988136e+000	5.464870e-003
1.806855014395936e+000	4.988424e+000	5.483359e-003
1.808808139395936e+000	4.988456e+000	5.547470e-003
1.810761264395936e+000	4.988155e+000	5.774636e-003
1.812714389395936e+000	4.987361e+000	6.246468e-003
1.812805942130311e+000	4.987249e+000	6.307165e-003
1.812928012442811e+000	4.987048e+000	6.413080e-003
1.813172153067811e+000	4.986416e+000	6.742371e-003
1.813660434317811e+000	4.783902e+000	2.026564e-001
1.813660672736390e+000	4.118610e+000	8.727518e-001
1.813661149573548e+000	9.837419e-001	4.037565e+000
1.813661159191958e+000	9.015444e-001	4.120757e+000
1.813661178428778e+000	7.206886e-001	4.304393e+000
1.813661216902417e+000	3.670610e-001	4.665174e+000
1.813661222724228e+000	3.164035e-001	4.717391e+000
1.813661234367851e+000	2.230844e-001	4.814684e+000
1.813661243266576e+000	1.591250e-001	4.881307e+000
1.813661250145887e+000	1.184092e-001	4.922405e+000
1.813661257198772e+000	8.720183e-002	4.951070e+000
1.813661265241036e+000	6.187614e-002	4.970959e+000
1.813661268955090e+000	5.373050e-002	4.976336e+000
1.813661273283015e+000	4.708234e-002	4.980095e+000
1.813661278264975e+000	4.133249e-002	4.983086e+000
1.813661283643529e+000	3.676949e-002	4.985291e+000
1.813661289835502e+000	3.301213e-002	4.987005e+000
1.813661298723978e+000	2.919377e-002	4.988668e+000
1.813661306947863e+000	2.674469e-002	4.989700e+000
1.813661320064251e+000	2.409952e-002	4.990783e+000
1.813661332376562e+000	2.242160e-002	4.991458e+000
1.813661354077002e+000	2.050133e-002	4.992217e+000
1.813661374669341e+000	1.930839e-002	4.992683e+000
1.813661408348486e+000	1.809082e-002	4.993155e+000
1.813661444259326e+000	1.726965e-002	4.993472e+000
1.813661501812206e+000	1.647484e-002	4.993777e+000
1.813661565933544e+000	1.594092e-002	4.993981e+000
1.813661672554153e+000	1.543365e-002	4.994174e+000
1.813661793708743e+000	1.510911e-002	4.994298e+000
1.813662009679770e+000	1.481753e-002	4.994408e+000
1.813662333375433e+000	1.461974e-002	4.994483e+000
1.813662980766758e+000	1.449130e-002	4.994532e+000
1.813671836184402e+000	1.442628e-002	4.994556e+000
1.817388725000616e+000	1.391191e-002	4.994560e+000
1.821105613816829e+000	1.343401e-002	4.994561e+000
1.824822502633042e+000	1.299258e-002	4.994559e+000
1.828539391449255e+000	1.258761e-002	4.994554e+000
1.832256280265469e+000	1.221912e-002	4.994546e+000
1.835973169081682e+000	1.188709e-002	4.994536e+000
1.839690057897895e+000	1.159153e-002	4.994522e+000
1.841643182897895e+000	1.153852e-002	4.994468e+000
1.843596307897895e+000	1.174191e-002	4.994289e+000
1.845549432897895e+000	1.236951e-002	4.993901e+000
1.845793573522895e+000	1.259215e-002	4.993779e+000
1.846281854772895e+000	1.496908e-002	4.992521e+000
1.847258417272895e+000	2.571480e-002	4.986805e+000
1.847279562485897e+000	2.703987e-002	4.986068e+000
1.847284848789147e+000	2.784681e-002	4.985609e+000
1.847295421395648e+000	3.013223e-002	4.984295e+000
1.847297507327898e+000	3.088373e-002	4.983855e+000
1.847301679192399e+000	3.313932e-002	4.982516e+000
1.847302324513200e+000	3.370715e-002	4.982173e+000
1.847303615154803e+000	3.537595e-002	4.981154e+000
1.847303937815204e+000	3.600195e-002	4.980766e+000
1.847304583136006e+000	3.774070e-002	4.979677e+000
1.847304744466206e+000	3.834916e-002	4.979290e+000
1.847305147791707e+000	4.044829e-002	4.977935e+000
1.847305309121907e+000	4.192906e-002	4.976949e+000
1.847305631782308e+000	4.640644e-002	4.973884e+000
1.847305807809093e+000	5.011213e-002	4.971273e+000
1.847305839945684e+000	5.113546e-002	4.970529e+000
1.847305904218866e+000	5.410006e-002	4.968294e+000
1.847306010395177e+000	6.145820e-002	4.962477e+000
1.847306094931094e+000	7.119589e-002	4.954298e+000
1.847306150391965e+000	8.214942e-002	4.944499e+000
1.847306191972618e+000	9.584334e-002	4.931546e+000
1.847306227851750e+000	1.150584e-001	4.912555e+000
1.847306259780287e+000	1.430299e-001	4.884075e+000
1.847306288889880e+000	1.861790e-001	4.839552e+000
1.847306317711077e+000	2.601073e-001	4.763295e+000
1.847306349528981e+000	3.949253e-001	4.625119e+000
1.847306383700769e+000	6.140662e-001	4.402105e+000
1.847306439121895e+000	1.071992e+000	3.937978e+000
1.847306489805387e+000	1.540687e+000	3.463546e+000
1.847306551190494e+000	2.132177e+000	2.865170e+000
1.847306643135625e+000	3.016078e+000	1.970575e+000
1.847306827025887e+000	4.759727e+000	2.031301e-001
1.847306828259355e+000	4.770333e+000	1.921979e-001
1.847306830726293e+000	4.789050e+000	1.725416e-001
1.847306835660168e+000	4.823370e+000	1.367611e-001
1.847306845527919e+000	4.882086e+000	7.733242e-002
1.847306852668864e+000	4.914221e+000	4.761403e-002
1.847306860544427e+000	4.938738e+000	2.849394e-002
1.847306863813555e+000	4.945851e+000	2.382201e-002
1.847306868423889e+000	4.952874e+000	1.987419e-002
1.847306873741775e+000	4.958927e+000	1.674504e-002
1.847306879586762e+000	4.963730e+000	1.444014e-002
1.847306886235086e+000	4.967606e+000	1.268687e-002
1.847306894443947e+000	4.970970e+000	1.123124e-002
1.847306903698474e+000	4.973600e+000	1.013085e-002
1.847306915939420e+000	4.975975e+000	9.162678e-003
1.847306929800904e+000	4.977784e+000	8.439017e-003
1.847306949902312e+000	4.979503e+000	7.761443e-003
1.847306973130681e+000	4.980793e+000	7.258552e-003
1.847307005296876e+000	4.981920e+000	6.823042e-003
1.847307044083981e+000	4.982771e+000	6.496061e-003
1.847307099895632e+000	4.983517e+000	6.210885e-003
1.847307168881528e+000	4.984069e+000	6.000444e-003
1.847307272384832e+000	4.984545e+000	5.819368e-003
1.847307403084720e+000	4.984881e+000	5.691855e-003
1.847307610819968e+000	4.985159e+000	5.586342e-003
1.847307877485584e+000	4.985333e+000	5.520565e-003
1.847309191073705e+000	4.985524e+000	5.448386e-003
1.851141786007770e+000	4.986065e+000	5.441023e-003
1.854974380941834e+000	4.986564e+000	5.437996e-003
1.858806975875898e+000	4.987021e+000	5.439304e-003
1.862639570809962e+000	4.987437e+000	5.444948e-003
1.866472165744026e+000	4.987811e+000	5.454928e-003
1.870304760678090e+000	4.988144e+000	5.469243e-003
1.874137355612154e+000	4.988435e+000	5.487895e-003
1.876090480612154e+000	4.988448e+000	5.560955e-003
1.878043605612154e+000	4.988047e+000	5.838147e-003
1.879996730612154e+000	4.986880e+000	6.498738e-003
1.880240871237154e+000	4.986352e+000	6.775547e-003
1.880729152487154e+000	4.984241e+000	7.870049e-003
1.880851222799654e+000	4.982937e+000	8.552383e-003
1.881095363424654e+000	4.978335e+000	1.097722e-002
1.881112942773796e+000	4.977681e+000	1.132909e-002
1.881148101472078e+000	4.975653e+000	1.243325e-002
1.881156891146649e+000	4.974953e+000	1.281920e-002
1.881174470495790e+000	4.973115e+000	1.384420e-002
1.881178865333075e+000	4.972491e+000	1.419709e-002
1.881187655007646e+000	4.970857e+000	1.513044e-002
1.881189852426288e+000	4.970295e+000	1.545548e-002
1.881191019498999e+000	4.970066e+000	1.558491e-002
1.881192186571709e+000	4.969733e+000	1.577790e-002
1.881193353644419e+000	4.969296e+000	1.603445e-002
1.881194520717130e+000	4.968754e+000	1.635456e-002
1.881195687789840e+000	4.968109e+000	1.673822e-002
1.881196854862550e+000	4.967360e+000	1.718543e-002
1.881198021935261e+000	4.966506e+000	1.769621e-002
1.881198866617037e+000	4.965472e+000	1.832670e-002
1.881199965419545e+000	4.963688e+000	1.942454e-002
1.881200342151833e+000	4.962562e+000	2.013408e-002
1.881200844461551e+000	4.960475e+000	2.146521e-002
1.881200966496030e+000	4.959746e+000	2.193906e-002
1.881201210564988e+000	4.957692e+000	2.329726e-002
1.881201395411597e+000	4.955420e+000	2.483893e-002
1.881201588208955e+000	4.952016e+000	2.720140e-002
1.881201635428635e+000	4.950797e+000	2.807236e-002
1.881201729867994e+000	4.947304e+000	3.064834e-002
1.881201827036931e+000	4.942062e+000	3.467608e-002
1.881201906085242e+000	4.935447e+000	4.001127e-002
1.881201960908342e+000	4.928208e+000	4.616856e-002
1.881202007749293e+000	4.918511e+000	5.487084e-002
1.881202048510186e+000	4.905164e+000	6.748318e-002
1.881202085708365e+000	4.885536e+000	8.685947e-002
1.881202118626664e+000	4.856925e+000	1.159772e-001
1.881202148069146e+000	4.813264e+000	1.610257e-001
1.881202176965432e+000	4.738781e+000	2.378492e-001
1.881202208867275e+000	4.602876e+000	3.771261e-001
1.881202243110952e+000	4.383708e+000	6.001860e-001
1.881202293288561e+000	3.970136e+000	1.019388e+000
1.881202346504344e+000	3.478371e+000	1.517169e+000
1.881202404016659e+000	2.924944e+000	2.077057e+000
1.881202496715088e+000	2.032829e+000	2.979836e+000
1.881202682111947e+000	2.695766e-001	4.766277e+000
1.881202683650511e+000	2.561193e-001	4.780123e+000
