Time	Channel B
(us)	(V)

39.35999976	-0.08239998
39.39999976	-0.08239998
39.43999976	-0.08239998
39.47999976	-0.08239998
39.51999976	-0.08239998
39.55999976	-0.08239998
39.59999976	-0.08239998
39.63999976	0.09277627
39.67999976	-0.08239998
39.71999976	-0.08239998
39.75999976	-0.08239998
39.79999976	-0.08239998
39.83999976	-0.08239998
39.87999976	0.09277627
39.91999976	0.09277627
39.95999976	0.09277627
39.99999976	0.09277627
40.03999976	0.09277627
40.07999976	0.09277627
40.11999976	0.09277627
40.15999976	0.26795250
40.19999976	0.09277627
40.23999976	0.09277627
40.27999976	0.26795250
40.31999975	0.09277627
40.35999975	0.09277627
40.39999975	0.09277627
40.43999975	0.26795250
40.47999975	0.26795250
40.51999975	0.09277627
40.55999975	0.26795250
40.59999975	0.09277627
40.63999975	0.26795250
40.67999975	0.09277627
40.71999975	0.26795250
40.75999975	0.26795250
40.79999975	0.26795250
40.83999975	0.09277627
40.87999975	0.09277627
40.91999975	0.26795250
40.95999975	0.09277627
40.99999975	0.09277627
41.03999975	0.09277627
41.07999975	0.26795250
41.11999975	0.26795250
41.15999975	0.09277627
41.19999975	0.09277627
41.23999975	0.09277627
41.27999975	0.26795250
41.31999975	0.26795250
41.35999975	0.26795250
41.39999975	0.09277627
41.43999975	0.26795250
41.47999975	0.09277627
41.51999975	0.09277627
41.55999975	0.09277627
41.59999975	0.09277627
41.63999975	0.09277627
41.67999975	0.09277627
41.71999975	0.09277627
41.75999975	0.09277627
41.79999975	0.09277627
41.83999975	0.09277627
41.87999975	0.09277627
41.91999975	-0.08239998
41.95999974	0.09277627
41.99999974	-0.08239998
42.03999974	0.09277627
42.07999974	-0.08239998
42.11999974	-0.08239998
42.15999974	-0.08239998
42.19999974	-0.08239998
42.23999974	-0.08239998
42.27999974	-0.08239998
42.31999974	-0.08239998
42.35999974	-0.08239998
42.39999974	-0.08239998
42.43999974	-0.08239998
42.47999974	-0.08239998
42.51999974	-0.08239998
42.55999974	-0.08239998
42.59999974	-0.08239998
42.63999974	-0.08239998
42.67999974	-0.08239998
42.71999974	-0.08239998
42.75999974	-0.08239998
42.79999974	-0.08239998
42.83999974	-0.08239998
42.87999974	-0.08239998
42.91999974	-0.08239998
42.95999974	-0.08239998
42.99999974	-0.08239998
43.03999974	-0.08239998
43.07999974	-0.08239998
43.11999974	-0.08239998
43.15999974	-0.08239998
43.19999974	-0.08239998
43.23999974	-0.08239998
43.27999974	-0.08239998
43.31999974	-0.08239998
43.35999974	-0.08239998
43.39999974	-0.08239998
43.43999974	-0.08239998
43.47999974	-0.08239998
43.51999974	-0.08239998
43.55999974	-0.08239998
43.59999974	-0.08239998
43.63999973	-0.08239998
43.67999973	-0.08239998
43.71999973	-0.08239998
43.75999973	-0.08239998
43.79999973	-0.08239998
43.83999973	-0.08239998
43.87999973	-0.08239998
43.91999973	-0.08239998
43.95999973	-0.08239998
43.99999973	-0.08239998
44.03999973	-0.08239998
44.07999973	-0.08239998
44.11999973	-0.08239998
44.15999973	-0.08239998
44.19999973	-0.08239998
44.23999973	-0.08239998
44.27999973	-0.08239998
44.31999973	-0.08239998
44.35999973	-0.08239998
44.39999973	-0.08239998
44.43999973	-0.08239998
44.47999973	-0.08239998
